PRICE,LAPTOP_BRAND,LAPTOP_MODEL,LAPTOP_CONDITION,CPU_BRAND,GPU_TYPE,RAM_GB,SSD_GB,HDD_GB,SCREEN_SIZE,SCREEN_RESOLUTION,CITY,POST_YEAR,POST_MONTH,RES_WIDTH,RES_HEIGHT,TOTAL_PIXELS,PPI,STORAGE_SCORE,CPU_TIER,BRAND_TIER,IS_GAMING
169000.0,LENOVO,LEGION,Used - Good,Intel Core i5,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,EZZOUAR,2022,10,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,1
169000.0,HP,ELITEBOOK,Never Used,Intel Core i5,Integrated,16.0,256.0,0.0,15.6,1920x1080,EZZOUAR,2024,9,1920,1080,2073600,141.21199808219862,256.0,Mid-Range,Mainstream,0
169000.0,HP,ELITEBOOK,Never Used,Intel Core i5,Integrated,32.0,512.0,0.0,15.6,1920x1080,EZZOUAR,2025,5,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
169000.0,NEEDTOBEFILLED,NITRO,Never Used,Intel Core i5,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,ALGER CENTRE,2024,10,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Budget,0
169000.0,NEEDTOBEFILLED,THINKBOOK,Never Used,Intel Core i5,Integrated,16.0,512.0,0.0,16.0,1920x1080,BIR EL DJIR,2024,12,1920,1080,2073600,137.68169813014364,512.0,Mid-Range,Budget,0
169000.0,ASUS,VIVOBOOK,Never Used,Intel Core i5,Integrated,8.0,512.0,0.0,16.0,1920x1080,ALGER CENTRE,2025,1,1920,1080,2073600,137.68169813014364,512.0,Mid-Range,Mainstream,0
169000.0,DELL,ALIENWARE,Never Used,Intel Core i5,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,5,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,1
169000.0,NEEDTOBEFILLED,MAC,Never Used,Apple Silicon,Integrated,0.0,256.0,0.0,15.6,1920x1080,DELY BRAHIM,2025,8,1920,1080,2073600,141.21199808219862,256.0,Premium,Budget,0
169000.0,APPLE,MACBOOK,NAN,Apple Silicon,Integrated,8.0,256.0,0.0,13.0,1920x1080,EZZOUAR,2025,4,1920,1080,2073600,169.45439769863833,256.0,Premium,Premium,0
169000.0,APPLE,MACBOOK,Used - Good,Apple Silicon,Integrated,8.0,256.0,0.0,13.0,1920x1080,ALGER CENTRE,2025,8,1920,1080,2073600,169.45439769863833,256.0,Premium,Premium,0
169000.0,APPLE,MACBOOK,Used - Good,Apple Silicon,Integrated,8.0,256.0,0.0,13.0,1920x1080,BATNA,2025,5,1920,1080,2073600,169.45439769863833,256.0,Premium,Premium,0
169000.0,APPLE,MACBOOK,NAN,Apple Silicon,Integrated,8.0,512.0,0.0,13.3,1920x1080,EZZOUAR,2024,10,1920,1080,2073600,165.6321180513006,512.0,Premium,Premium,0
169000.0,APPLE,MACBOOK,Used - Good,Apple Silicon,Integrated,8.0,256.0,0.0,13.6,1920x1080,EZZOUAR,2024,11,1920,1080,2073600,161.97846838840428,256.0,Premium,Premium,0
169000.0,APPLE,MACBOOK,NAN,Apple Silicon,Integrated,8.0,512.0,0.0,13.0,1920x1080,EZZOUAR,2024,10,1920,1080,2073600,169.45439769863833,512.0,Premium,Premium,0
169000.0,HP,ELITEBOOK,NAN,Other,Integrated,32.0,1024.0,0.0,14.0,1920x1080,EZZOUAR,2025,4,1920,1080,2073600,157.3505121487356,1024.0,Entry-Level,Mainstream,0
169000.0,ASUS,VIVOBOOK,Never Used,AMD Ryzen 7,Integrated,16.0,1024.0,0.0,15.6,1920x1080,EZZOUAR,2024,8,1920,1080,2073600,141.21199808219862,1024.0,High-End,Mainstream,0
169000.0,HP,PAVILION,Never Used,AMD Ryzen 7,Integrated,16.0,512.0,0.0,15.6,1920x1080,EL HARRACH,2025,4,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
169000.0,ASUS,ROG,NAN,AMD Ryzen 7,Nvidia RTX,16.0,512.0,0.0,17.0,1920x1080,EZZOUAR,2025,4,1920,1080,2073600,129.58277471072344,512.0,High-End,Mainstream,1
169000.0,ASUS,ROG,NAN,AMD Ryzen 7,Nvidia RTX,16.0,512.0,0.0,17.0,1920x1080,EZZOUAR,2024,9,1920,1080,2073600,129.58277471072344,512.0,High-End,Mainstream,1
169000.0,ASUS,ROG,Used - Good,AMD Ryzen 7,Nvidia RTX,16.0,1024.0,0.0,15.0,1920x1080,EZZOUAR,2024,10,1920,1080,2073600,146.86047800548656,1024.0,High-End,Mainstream,1
169000.0,ASUS,TUF,Used - Good,AMD Ryzen 7,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,MEDEA,2022,8,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,1
169000.0,NEEDTOBEFILLED,NITRO,Never Used,AMD Ryzen 5,Nvidia RTX,8.0,512.0,0.0,15.6,1920x1080,ALGER CENTRE,2024,11,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Budget,0
169000.0,LENOVO,LEGION,NAN,AMD Ryzen 5,Nvidia RTX,32.0,512.0,0.0,15.6,1920x1080,EZZOUAR,2025,8,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,1
169000.0,LENOVO,LEGION,Used - Good,AMD Ryzen 5,Nvidia RTX,16.0,512.0,0.0,15.0,1920x1080,EZZOUAR,2024,10,1920,1080,2073600,146.86047800548656,512.0,Mid-Range,Mainstream,1
169000.0,LENOVO,THINKPAD,Used - Good,Intel Core i7,Integrated,16.0,512.0,0.0,14.0,1920x1080,EZZOUAR,2020,2,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
169000.0,LENOVO,LEGION,NAN,AMD Ryzen 5,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,SIDI BEL ABBES,2024,8,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,1
169000.0,LENOVO,THINKPAD,Never Used,Intel Core i7,Integrated,16.0,512.0,0.0,16.0,1920x1080,AIN NAADJA,2025,8,1920,1080,2073600,137.68169813014364,512.0,High-End,Mainstream,0
169000.0,LENOVO,YOGA,Used - Good,Intel Core i7,Integrated,16.0,256.0,0.0,14.0,1920x1080,EZZOUAR,2025,3,1920,1080,2073600,157.3505121487356,256.0,High-End,Mainstream,0
169000.0,NEEDTOBEFILLED,SPIN,NAN,Intel Core i7,Integrated,16.0,1024.0,0.0,14.0,1920x1080,ALGER CENTRE,2025,7,1920,1080,2073600,157.3505121487356,1024.0,High-End,Budget,0
169000.0,HP,PAVILION,Never Used,Intel Core i7,Integrated,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,8,1920,1080,2073600,141.21199808219862,0.0,High-End,Mainstream,0
169000.0,DELL,LATITUDE,Never Used,Intel Core i7,Integrated,16.0,512.0,0.0,15.6,1920x1080,EZZOUAR,2025,8,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
169000.0,DELL,PRECISION,NAN,Intel Core i5,Integrated,16.0,512.0,0.0,14.0,1920x1080,EZZOUAR,2024,12,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Mainstream,0
169000.0,DELL,INSPIRON,NAN,Intel Core i5,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,MOSTAGANEM,2025,8,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
169000.0,HP,PAVILION,Never Used,Intel Core i5,Integrated,16.0,512.0,0.0,15.6,1920x1080,DELY BRAHIM,2025,8,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
169000.0,LENOVO,THINKPAD,NAN,Intel Core i7,Integrated,32.0,512.0,0.0,14.0,1920x1080,EZZOUAR,2025,8,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
169000.0,HP,ZBOOK,NAN,Intel Core i7,Integrated,32.0,512.0,0.0,16.0,1920x1080,KOUBA,2025,7,1920,1080,2073600,137.68169813014364,512.0,High-End,Mainstream,0
169000.0,LENOVO,THINKPAD,Never Used,Intel Core i7,Integrated,16.0,512.0,0.0,14.0,1920x1080,ALGER CENTRE,2024,9,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
169000.0,LENOVO,THINKPAD,NAN,Intel Core i7,Integrated,32.0,512.0,0.0,14.0,1920x1080,EZZOUAR,2025,6,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
169000.0,HP,VICTUS,NAN,Intel Core i5,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,DAR EL BEIDA,2025,5,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
169000.0,DELL,LATITUDE,Never Used,Intel Core i7,Integrated,16.0,256.0,0.0,14.0,1920x1080,EZZOUAR,2025,8,1920,1080,2073600,157.3505121487356,256.0,High-End,Mainstream,0
169000.0,LENOVO,THINKPAD,Used - Good,Intel Core i7,Integrated,32.0,1024.0,0.0,14.0,3840x2160,EZZOUAR,2025,7,3840,2160,8294400,314.7010242974712,1024.0,High-End,Mainstream,0
169000.0,HP,VICTUS,NAN,Intel Core i7,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,EZZOUAR,2025,8,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
169000.0,HP,VICTUS,NAN,Intel Core i7,Nvidia RTX,16.0,0.0,0.0,15.6,1920x1080,EZZOUAR,2025,8,1920,1080,2073600,141.21199808219862,0.0,High-End,Mainstream,0
169000.0,ASUS,TUF,NAN,Intel Core i7,Nvidia RTX,32.0,512.0,0.0,15.6,1920x1080,EZZOUAR,2024,12,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,1
169000.0,DELL,INSPIRON,NAN,Intel Core i7,Nvidia RTX,16.0,512.0,0.0,16.0,1920x1080,DRARIA,2024,10,1920,1080,2073600,137.68169813014364,512.0,High-End,Mainstream,0
169000.0,HP,PROBOOK,Never Used,Intel Core i7,Integrated,8.0,512.0,0.0,15.6,1920x1080,HUSSEIN DEY,2025,1,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
169000.0,HP,PAVILION,Never Used,Intel Core i5,Nvidia GTX,16.0,128.0,1024.0,16.0,1920x1080,DAR EL BEIDA,2025,6,1920,1080,2073600,137.68169813014364,332.8,Mid-Range,Mainstream,0
169000.0,HP,PAVILION,Never Used,Intel Core i5,Nvidia GTX,16.0,128.0,1024.0,15.6,1920x1080,BIR MOURAD RAIS,2025,7,1920,1080,2073600,141.21199808219862,332.8,Mid-Range,Mainstream,0
169000.0,LENOVO,THINKPAD,Never Used,Intel Core i5,Integrated,8.0,256.0,0.0,14.0,1920x1080,EZZOUAR,2023,6,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
169000.0,MICROSOFT,SURFACE,Never Used,Intel Core i5,Integrated,8.0,256.0,0.0,13.0,1920x1080,EZZOUAR,2023,6,1920,1080,2073600,169.45439769863833,256.0,Mid-Range,Premium,0
168900.0,LENOVO,THINKPAD,Never Used,Other,Integrated,8.0,512.0,0.0,16.0,1920x1080,HYDRA,2025,8,1920,1080,2073600,137.68169813014364,512.0,Entry-Level,Mainstream,0
168900.0,ASUS,VIVOBOOK,Never Used,Intel Core i7,Integrated,16.0,1024.0,0.0,17.3,1920x1080,ORAN,2024,12,1920,1080,2073600,127.33567457123111,1024.0,High-End,Mainstream,0
168900.0,HP,VICTUS,Never Used,AMD Ryzen 5,AMD Radeon,8.0,512.0,0.0,15.6,1920x1080,ORAN,2025,5,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
168900.0,HP,PAVILION,Never Used,Intel Core i7,Integrated,16.0,512.0,0.0,15.6,1920x1080,AIN BENIAN,2025,1,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
168900.0,ASUS,VIVOBOOK,Never Used,Intel Core i5,Integrated,16.0,512.0,0.0,14.0,1920x1080,HYDRA,2025,8,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Mainstream,0
168500.0,HP,VICTUS,Never Used,AMD Ryzen 5,AMD Radeon,16.0,512.0,0.0,15.6,1920x1080,GHARDAIA,2025,4,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
168000.0,NEEDTOBEFILLED,GALAXY,Never Used,Other,Integrated,16.0,1024.0,0.0,15.6,1920x1080,BIR EL DJIR,2025,5,1920,1080,2073600,141.21199808219862,1024.0,Entry-Level,Budget,0
168000.0,HP,ELITEBOOK,Used - Good,Other,Integrated,16.0,512.0,0.0,16.0,1920x1080,EZZOUAR,2025,3,1920,1080,2073600,137.68169813014364,512.0,Entry-Level,Mainstream,0
168000.0,DELL,LATITUDE,Never Used,Other,Integrated,16.0,256.0,0.0,15.6,1920x1080,EZZOUAR,2025,6,1920,1080,2073600,141.21199808219862,256.0,Entry-Level,Mainstream,0
168000.0,HP,ELITEBOOK,Never Used,Other,Integrated,16.0,512.0,0.0,16.0,1920x1080,EZZOUAR,2025,4,1920,1080,2073600,137.68169813014364,512.0,Entry-Level,Mainstream,0
168000.0,DELL,LATITUDE,Never Used,Other,Integrated,32.0,512.0,0.0,14.0,1920x1080,ALGER CENTRE,2024,9,1920,1080,2073600,157.3505121487356,512.0,Entry-Level,Mainstream,0
168000.0,HP,ELITEBOOK,Never Used,Other,Integrated,32.0,1024.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,4,1920,1080,2073600,141.21199808219862,1024.0,Entry-Level,Mainstream,0
168000.0,HP,ELITEBOOK,Never Used,Other,Integrated,32.0,512.0,0.0,13.3,1920x1080,ALGER CENTRE,2025,7,1920,1080,2073600,165.6321180513006,512.0,Entry-Level,Mainstream,0
168000.0,NEEDTOBEFILLED,NAN,NAN,Other,Integrated,32.0,2048.0,0.0,16.0,1920x1080,EZZOUAR,2025,5,1920,1080,2073600,137.68169813014364,2048.0,Entry-Level,Budget,0
168000.0,NEEDTOBEFILLED,GALAXY,NAN,Other,Integrated,16.0,512.0,0.0,14.0,1920x1080,ALGER CENTRE,2024,8,1920,1080,2073600,157.3505121487356,512.0,Entry-Level,Budget,0
168000.0,DELL,LATITUDE,Used - Good,Other,Integrated,16.0,512.0,0.0,15.6,1920x1080,EZZOUAR,2025,8,1920,1080,2073600,141.21199808219862,512.0,Entry-Level,Mainstream,0
168000.0,LENOVO,THINKPAD,Never Used,Other,Integrated,16.0,256.0,0.0,16.0,1920x1080,EZZOUAR,2025,8,1920,1080,2073600,137.68169813014364,256.0,Entry-Level,Mainstream,0
168000.0,HP,PROBOOK,Never Used,Other,Integrated,16.0,512.0,0.0,16.0,1920x1080,AIN NAADJA,2025,5,1920,1080,2073600,137.68169813014364,512.0,Entry-Level,Mainstream,0
168000.0,HP,PROBOOK,Never Used,Other,Integrated,16.0,512.0,0.0,16.0,1920x1080,EZZOUAR,2025,8,1920,1080,2073600,137.68169813014364,512.0,Entry-Level,Mainstream,0
168000.0,HP,PROBOOK,Never Used,Other,Integrated,16.0,512.0,0.0,16.0,1920x1080,EZZOUAR,2025,7,1920,1080,2073600,137.68169813014364,512.0,Entry-Level,Mainstream,0
168000.0,LENOVO,THINKPAD,Never Used,Other,Integrated,8.0,512.0,0.0,16.0,1920x1080,HAMMAMET,2025,8,1920,1080,2073600,137.68169813014364,512.0,Entry-Level,Mainstream,0
168000.0,DELL,PRECISION,NAN,Intel Core i9,Integrated,0.0,0.0,0.0,15.6,1920x1080,KOUBA,2025,7,1920,1080,2073600,141.21199808219862,0.0,Premium,Mainstream,0
168000.0,APPLE,MACBOOK,Used - Good,Intel Core i9,Integrated,16.0,1024.0,0.0,16.0,1920x1080,ORAN,2024,12,1920,1080,2073600,137.68169813014364,1024.0,Premium,Premium,0
168000.0,DELL,INSPIRON,Never Used,Intel Core i7,Integrated,32.0,1024.0,0.0,16.0,1920x1080,ALGER CENTRE,2025,6,1920,1080,2073600,137.68169813014364,1024.0,High-End,Mainstream,0
168000.0,HP,ELITEBOOK,NAN,Intel Core i7,Integrated,32.0,512.0,0.0,13.0,1920x1080,EZZOUAR,2025,8,1920,1080,2073600,169.45439769863833,512.0,High-End,Mainstream,0
168000.0,NEEDTOBEFILLED,NAN,Never Used,Intel Core i7,Integrated,16.0,1024.0,0.0,15.6,1920x1080,ALGER CENTRE,2024,9,1920,1080,2073600,141.21199808219862,1024.0,High-End,Budget,0
168000.0,NEEDTOBEFILLED,GALAXY,Used - Good,Intel Core i7,Integrated,16.0,512.0,0.0,16.0,1920x1080,EZZOUAR,2025,7,1920,1080,2073600,137.68169813014364,512.0,High-End,Budget,0
168000.0,ASUS,ZENBOOK,NAN,Intel Core i7,Integrated,16.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2024,10,1920,1080,2073600,141.21199808219862,0.0,High-End,Mainstream,0
168000.0,LENOVO,THINKPAD,Never Used,Intel Core i7,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,3,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
168000.0,HP,OMEN,NAN,Intel Core i7,Nvidia RTX,16.0,512.0,0.0,16.0,1920x1080,EZZOUAR,2025,7,1920,1080,2073600,137.68169813014364,512.0,High-End,Mainstream,1
168000.0,MICROSOFT,SURFACE,NAN,Intel Core i7,Integrated,16.0,512.0,0.0,13.3,1920x1080,EZZOUAR,2025,8,1920,1080,2073600,165.6321180513006,512.0,High-End,Premium,0
168000.0,DELL,PRECISION,Used - Good,Intel Core i7,Nvidia RTX,16.0,512.0,0.0,15.0,1920x1080,KOUBA,2025,8,1920,1080,2073600,146.86047800548656,512.0,High-End,Mainstream,0
168000.0,DELL,XPS,Never Used,Intel Core i7,Nvidia RTX,32.0,1024.0,0.0,15.6,1920x1080,ALGER CENTRE,2024,9,1920,1080,2073600,141.21199808219862,1024.0,High-End,Mainstream,0
168000.0,HP,OMEN,NAN,Intel Core i7,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,EZZOUAR,2025,8,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,1
168000.0,HP,OMEN,Used - Good,Intel Core i7,Nvidia RTX,16.0,512.0,0.0,16.1,1920x1080,EZZOUAR,2025,3,1920,1080,2073600,136.82653230324834,512.0,High-End,Mainstream,1
168000.0,ASUS,ROG,Used - Good,Intel Core i7,Nvidia RTX,16.0,0.0,0.0,15.6,1920x1080,EZZOUAR,2025,3,1920,1080,2073600,141.21199808219862,0.0,High-End,Mainstream,1
168000.0,NEEDTOBEFILLED,STEALTH,Never Used,Intel Core i7,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,ALGER CENTRE,2024,8,1920,1080,2073600,141.21199808219862,512.0,High-End,Budget,0
168000.0,NEEDTOBEFILLED,BLADE,NAN,Intel Core i7,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,AIN NAADJA,2025,8,1920,1080,2073600,141.21199808219862,512.0,High-End,Budget,0
168000.0,APPLE,MACBOOK,NAN,Intel Core i7,Integrated,16.0,500.0,0.0,16.0,1920x1080,ORAN,2025,6,1920,1080,2073600,137.68169813014364,500.0,High-End,Premium,0
168000.0,LENOVO,THINKPAD,Never Used,Intel Core i7,Integrated,16.0,512.0,0.0,14.0,1920x1080,SAOULA,2025,7,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
168000.0,DELL,LATITUDE,Never Used,Intel Core i5,Integrated,16.0,512.0,0.0,13.0,1920x1080,EZZOUAR,2024,12,1920,1080,2073600,169.45439769863833,512.0,Mid-Range,Mainstream,0
168000.0,LENOVO,THINKPAD,Never Used,Intel Core i5,Integrated,8.0,256.0,0.0,16.0,1920x1080,SAID HAMDINE,2025,8,1920,1080,2073600,137.68169813014364,256.0,Mid-Range,Mainstream,0
168000.0,ASUS,TUF,Never Used,Intel Core i5,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,EZZOUAR,2024,9,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,1
168000.0,LENOVO,THINKPAD,Never Used,Intel Core i5,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,8,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
168000.0,HP,VICTUS,Never Used,Intel Core i5,Nvidia RTX,0.0,0.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,5,1920,1080,2073600,141.21199808219862,0.0,Mid-Range,Mainstream,0
168000.0,MICROSOFT,SURFACE,Never Used,Intel Core i5,Integrated,16.0,512.0,0.0,13.5,1920x1080,KOUBA,2025,7,1920,1080,2073600,163.17830889498507,512.0,Mid-Range,Premium,0
168000.0,LENOVO,LEGION,Never Used,Intel Core i5,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,ALGER CENTRE,2022,11,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,1
168000.0,APPLE,MACBOOK,NAN,Apple Silicon,Apple GPU,8.0,256.0,0.0,13.3,1920x1080,OUED SMAR,2025,7,1920,1080,2073600,165.6321180513006,256.0,Premium,Premium,0
168000.0,APPLE,MACBOOK,NAN,Apple Silicon,Integrated,8.0,512.0,0.0,13.6,1920x1080,EZZOUAR,2024,8,1920,1080,2073600,161.97846838840428,512.0,Premium,Premium,0
168000.0,APPLE,MACBOOK,Never Used,Apple Silicon,Integrated,8.0,512.0,0.0,13.6,1920x1080,ALGER CENTRE,2025,3,1920,1080,2073600,161.97846838840428,512.0,Premium,Premium,0
168000.0,APPLE,MACBOOK,NAN,Apple Silicon,Integrated,8.0,256.0,0.0,13.6,1920x1080,EZZOUAR,2025,7,1920,1080,2073600,161.97846838840428,256.0,Premium,Premium,0
168000.0,APPLE,MACBOOK,NAN,Apple Silicon,Integrated,8.0,256.0,0.0,13.0,1920x1080,BOUFARIK,2025,3,1920,1080,2073600,169.45439769863833,256.0,Premium,Premium,0
168000.0,APPLE,MACBOOK,NAN,Apple Silicon,Integrated,8.0,512.0,0.0,15.6,1920x1080,ALGER CENTRE,2025,6,1920,1080,2073600,141.21199808219862,512.0,Premium,Premium,0
168000.0,ASUS,VIVOBOOK,NAN,Other,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,EZZOUAR,2025,1,1920,1080,2073600,141.21199808219862,512.0,Entry-Level,Mainstream,0
168000.0,LENOVO,THINKPAD,Never Used,AMD Ryzen 7,Integrated,32.0,512.0,0.0,14.0,1920x1080,EZZOUAR,2025,5,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
168000.0,HP,VICTUS,Never Used,AMD Ryzen 7,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,ALGER CENTRE,2024,7,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
168000.0,HP,ENVY,Never Used,AMD Ryzen 5,Integrated,8.0,512.0,0.0,16.0,1920x1080,ALGER CENTRE,2024,10,1920,1080,2073600,137.68169813014364,512.0,Mid-Range,Mainstream,0
168000.0,HP,ENVY,Never Used,AMD Ryzen 5,Integrated,16.0,512.0,0.0,14.0,1920x1080,ALGER CENTRE,2024,12,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Mainstream,0
168000.0,ASUS,TUF,Never Used,AMD Ryzen 5,Nvidia RTX,16.0,512.0,0.0,15.0,1920x1080,HUSSEIN DEY,2024,9,1920,1080,2073600,146.86047800548656,512.0,Mid-Range,Mainstream,1
168000.0,LENOVO,THINKPAD,Never Used,AMD Ryzen 5,Integrated,16.0,512.0,0.0,14.0,1920x1080,ALGER CENTRE,2024,12,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Mainstream,0
168000.0,LENOVO,THINKPAD,Never Used,AMD Ryzen 5,Nvidia RTX,12.0,512.0,0.0,15.6,1920x1080,BATNA,2025,8,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
168000.0,LENOVO,IDEAPAD,Used - Good,AMD Ryzen 5,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,EZZOUAR,2025,2,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
168000.0,LENOVO,THINKPAD,Used - Good,Intel Core i7,Nvidia RTX,32.0,1024.0,0.0,14.0,1920x1080,EZZOUAR,2024,12,1920,1080,2073600,157.3505121487356,1024.0,High-End,Mainstream,0
168000.0,HP,ELITEBOOK,Used - Good,Intel Core i7,Integrated,32.0,512.0,0.0,14.0,1920x1080,KOUBA,2025,7,1920,1080,2073600,157.3505121487356,512.0,High-End,Mainstream,0
168000.0,DELL,XPS,NAN,Intel Core i7,Integrated,16.0,512.0,0.0,13.0,1920x1080,EZZOUAR,2024,8,1920,1080,2073600,169.45439769863833,512.0,High-End,Mainstream,0
168000.0,NEEDTOBEFILLED,GALAXY,Used - Fair,Intel Core i7,Integrated,16.0,512.0,0.0,15.6,1920x1080,EZZOUAR,2025,7,1920,1080,2073600,141.21199808219862,512.0,High-End,Budget,0
168000.0,HP,PAVILION,NAN,Intel Core i7,Integrated,32.0,1024.0,0.0,13.0,1920x1080,EL HARRACH,2025,1,1920,1080,2073600,169.45439769863833,1024.0,High-End,Mainstream,0
168000.0,HP,ELITEBOOK,Never Used,Intel Core i5,Integrated,16.0,512.0,0.0,14.0,1920x1080,EZZOUAR,2024,8,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Mainstream,0
168000.0,HP,VICTUS,Never Used,Intel Core i5,Nvidia RTX,16.0,512.0,0.0,15.6,1920x1080,AIN NAADJA,2025,8,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
168000.0,HP,VICTUS,NAN,Intel Core i5,Nvidia RTX,8.0,512.0,0.0,15.6,1920x1080,NAN,2024,9,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
168000.0,LENOVO,THINKPAD,Never Used,Intel Core i5,Integrated,8.0,512.0,0.0,16.0,1920x1080,KOUBA,2025,7,1920,1080,2073600,137.68169813014364,512.0,Mid-Range,Mainstream,0
168000.0,LENOVO,THINKPAD,Never Used,Intel Core i5,Integrated,0.0,0.0,0.0,15.6,1920x1080,HUSSEIN DEY,2025,7,1920,1080,2073600,141.21199808219862,0.0,Mid-Range,Mainstream,0
168000.0,HP,ENVY,Never Used,Intel Core i5,Integrated,8.0,512.0,0.0,15.6,1920x1080,AIN BENIAN,2025,6,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
168000.0,HP,ENVY,Never Used,Intel Core i5,Integrated,8.0,512.0,0.0,15.6,1920x1080,HAMMAMET,2025,8,1920,1080,2073600,141.21199808219862,512.0,Mid-Range,Mainstream,0
168000.0,HP,ELITEBOOK,Never Used,Intel Core i5,Integrated,16.0,512.0,0.0,14.0,1920x1080,EZZOUAR,2024,12,1920,1080,2073600,157.3505121487356,512.0,Mid-Range,Mainstream,0
168000.0,HP,PROBOOK,Never Used,Intel Core i5,Integrated,16.0,512.0,0.0,15.0,1920x1080,EZZOUAR,2024,9,1920,1080,2073600,146.86047800548656,512.0,Mid-Range,Mainstream,0
168000.0,LENOVO,THINKPAD,Never Used,Intel Core i5,Integrated,16.0,256.0,0.0,14.0,1920x1080,ALGER CENTRE,2024,9,1920,1080,2073600,157.3505121487356,256.0,Mid-Range,Mainstream,0
168000.0,LENOVO,LEGION,Used - Good,Intel Core i7,Nvidia RTX,32.0,1024.0,0.0,15.0,1920x1080,EZZOUAR,2025,8,1920,1080,2073600,146.86047800548656,1024.0,High-End,Mainstream,1
168000.0,HP,PAVILION,Never Used,Intel Core i7,Integrated,8.0,512.0,0.0,15.6,1920x1080,EZZOUAR,2022,11,1920,1080,2073600,141.21199808219862,512.0,High-End,Mainstream,0
