PRICE,LAPTOP_CONDITION,LAPTOP_BRAND,LAPTOP_MODEL,DEDICATED_GPU,GPU_GENERAL,GPU_INTEGRATED,CPU,RAM_SIZE,RAM_TYPE,SSD_SIZE,HDD_SIZE,STORAGE_SIZE,STORAGE_TYPE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,CITY,POST_YEAR,POST_MONTH
99000.0,NeedToBeFilled,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1185G7,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080 FHD,EZZOUAR,2025,6
99000.0,NeedToBeFilled,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1185G7,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2024,10
99000.0,NeedToBeFilled,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1185G7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,MOSTAGANEM,2025,8
99000.0,BON TAT,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1185G7,32GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,1920x1080 FHD,EZZOUAR,2025,8
99000.0,NeedToBeFilled,NeedToBeFilled,SURFACE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1185G7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,7
99000.0,NeedToBeFilled,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1185G7,32GB,DDR4X,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,ALGER CENTRE,2024,9
99000.0,NeedToBeFilled,NeedToBeFilled,SURFACE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1185G7,16GB,DDR4,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,2K,EZZOUAR,2025,4
99000.0,NeedToBeFilled,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 11850H,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,MOSTAGANEM,2025,8
99000.0,BON TAT,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1165G7,16GB,NeedToBeFilled,1TB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2024,8
99000.0,NeedToBeFilled,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1165G7,16GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.3,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2024,9
99000.0,NeedToBeFilled,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1165G7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,MOSTAGANEM,2025,8
99000.0,NeedToBeFilled,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1165G7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,NeedToBeFilled,MOSTAGANEM,2025,8
99000.0,NeedToBeFilled,NeedToBeFilled,PROBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1165G7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,MOSTAGANEM,2025,8
99000.0,NeedToBeFilled,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1165G7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,MOSTAGANEM,2025,8
99000.0,NeedToBeFilled,NeedToBeFilled,PROBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1165G7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,MOSTAGANEM,2025,8
99000.0,NeedToBeFilled,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1165G7,16GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1200,KOUBA,2025,7
99000.0,BON TAT,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1165G7,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,EZZOUAR,2025,8
99000.0,NeedToBeFilled,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1165G7,8GB,DDR4,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,EZZOUAR,2025,2
99000.0,NeedToBeFilled,NeedToBeFilled,THINKBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1165G7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080 FHD,MOSTAGANEM,2025,8
99000.0,NeedToBeFilled,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1165G7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,1920x1080 FHD,EZZOUAR,2024,9
99000.0,NeedToBeFilled,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 1165G7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,MOSTAGANEM,2025,8
99000.0,NeedToBeFilled,NeedToBeFilled,INSPIRON,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 11390H,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,MOSTAGANEM,2025,8
99000.0,NeedToBeFilled,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I5 1145G7,16GB,DDR4X,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,ALGER CENTRE,2024,9
99000.0,JAMAIS UTILIS,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I5 1145G7,16GB,DDR4X,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,ALGER CENTRE,2025,7
99000.0,JAMAIS UTILIS,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I5 1145G7,16GB,DDR4X,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,ALGER CENTRE,2025,7
99000.0,NeedToBeFilled,NeedToBeFilled,VOSTRO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I5 1135G7,8GB,DDR4,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,DELY BRAHIM,2022,10
99000.0,NeedToBeFilled,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I5 1135G7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,1920x1080,EZZOUAR,2024,2
99000.0,JAMAIS UTILIS,NeedToBeFilled,GALAXY,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I5 1135G7,8GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2024,9
99000.0,JAMAIS UTILIS,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I5,8GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,2
99000.0,NeedToBeFilled,NeedToBeFilled,SURFACE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I5,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,BLIDA,2025,7
99000.0,BON TAT,NeedToBeFilled,THINKBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,10TH GEN INTEL CORE I7 10510U,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,EZZOUAR,2025,8
99000.0,JAMAIS UTILIS,NeedToBeFilled,ASPIRE,NVIDIA GEFORCE MX330,NeedToBeFilled,NeedToBeFilled,10TH GEN INTEL CORE I5 1035G1,20GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,1920x1080,EZZOUAR,2025,8
99000.0,NeedToBeFilled,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,10TH GEN INTEL CORE I5 10310U,16GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2024,7
99000.0,BON TAT,NeedToBeFilled,INSPIRON,NVIDIA GEFORCE GTX 1650,NeedToBeFilled,NeedToBeFilled,10TH GEN INTEL CORE I5 10300H,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,1920x1080,EZZOUAR,2025,8
99000.0,NeedToBeFilled,NeedToBeFilled,NITRO,NVIDIA GEFORCE GTX 1650 TI,NeedToBeFilled,NeedToBeFilled,10TH GEN INTEL CORE I5 10300H,8GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,NeedToBeFilled,BATNA,2025,6
98500.0,NeedToBeFilled,NeedToBeFilled,SURFACE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1185G7,16GB,DDR4,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.5,NeedToBeFilled,2256x1504,EZZOUAR,2024,12
98500.0,NeedToBeFilled,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 1245U,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,EZZOUAR,2024,12
98000.0,NeedToBeFilled,NeedToBeFilled,SURFACE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,SQ1,8GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,2
98000.0,BON TAT,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 8650U,16GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2019,11
98000.0,BON TAT,NeedToBeFilled,XPS,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 8500Y,16GB,NeedToBeFilled,1TB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2022,11
98000.0,BON TAT,NeedToBeFilled,ZBOOK,NVIDIA QUADRO M1200,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 7820HQ,32GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,3840x2160,ALGER CENTRE,2024,7
98000.0,JAMAIS UTILIS,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1185G7,16GB,DDR4X,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,ALGER CENTRE,2024,10
98000.0,NeedToBeFilled,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1185G7,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,LAGHOUAT,2024,9
98000.0,JAMAIS UTILIS,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 11850H,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,ALGER CENTRE,2025,3
98000.0,JAMAIS UTILIS,NeedToBeFilled,IDEAPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1165G7,12GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,ALGER CENTRE,2024,8
98000.0,NeedToBeFilled,NeedToBeFilled,SURFACE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 1065G7,16GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,12.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,5
98000.0,NeedToBeFilled,NeedToBeFilled,MACBOOK,AMD RADEON PRO 560,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,154.0,NeedToBeFilled,NeedToBeFilled,ORAN,2025,3
98000.0,NeedToBeFilled,NeedToBeFilled,ENVY,NVIDIA GEFORCE MX150,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 8250U,8GB,NeedToBeFilled,256GB,1024GB,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,NeedToBeFilled,BIR EL DJIR,2024,11
98000.0,BON TAT,NeedToBeFilled,MACBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 7360U,8GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2022,12
98000.0,JAMAIS UTILIS,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 1345U,16GB,DDR4X,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,ALGER CENTRE,2025,7
98000.0,JAMAIS UTILIS,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 1345U,8GB,DDR4X,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,ALGER CENTRE,2024,12
98000.0,NeedToBeFilled,NeedToBeFilled,PROBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 1335U,16GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080 FHD,EZZOUAR,2025,7
98000.0,BON TAT,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 1245U,16GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2024,10
98000.0,BON TAT,NeedToBeFilled,VIVOBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 1240P,16GB,NeedToBeFilled,1TB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2025,7
98000.0,JAMAIS UTILIS,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 1135G7,16GB,DDR4X,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,ALGER CENTRE,2025,4
98000.0,BON TAT,NeedToBeFilled,LATITUDE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 10310U,16GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2022,10
98000.0,JAMAIS UTILIS,NeedToBeFilled,VIVOBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 10210U,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,ALGER CENTRE,2023,1
98000.0,NeedToBeFilled,NeedToBeFilled,MACBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 1.6GHZ,8GB,NeedToBeFilled,128GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,ALGER CENTRE,2024,9
98000.0,BON TAT,NeedToBeFilled,MACBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5,8GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,AIN BENIAN,2024,12
98000.0,NeedToBeFilled,NeedToBeFilled,MAC,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5,8GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,NeedToBeFilled,ALGER CENTRE,2025,6
98000.0,NeedToBeFilled,NeedToBeFilled,VIVOBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL CORE I3 1005G1,4GB,NeedToBeFilled,NeedToBeFilled,1TB,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,TLEMCEN,2022,2
98000.0,BON TAT,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 7 PRO 5850U,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,13.0,NeedToBeFilled,1920x1080 FHD,EZZOUAR,2024,12
98000.0,JAMAIS UTILIS,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 7 PRO 5850U,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,ALGER CENTRE,2025,2
98000.0,BON TAT,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 7 PRO 5850U,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2024,10
98000.0,NeedToBeFilled,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 7 5850U,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,NeedToBeFilled,ALGER CENTRE,2024,11
98000.0,NeedToBeFilled,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 7 5700U,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,60Hz,1920x1080 FHD,MEDEA,2025,7
98000.0,JAMAIS UTILIS,NeedToBeFilled,SWIFT,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 7 4700U,8GB,DDR4X,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,ALGER CENTRE,2022,11
98000.0,BON TAT,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 7 3700U,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2020,2
98000.0,JAMAIS UTILIS,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 PRO 7540U,16GB,DDR5X,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1080,ALGER CENTRE,2024,9
98000.0,JAMAIS UTILIS,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 PRO 7535U,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,16.1,NeedToBeFilled,1920x1080 FHD,AIN NAADJA,2025,8
98000.0,NeedToBeFilled,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 PRO 6650U,32GB,LPDDR5,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,1920x1200,REGHAIA,2025,8
98000.0,BON TAT,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 PRO 4650U,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2022,9
98000.0,NeedToBeFilled,NeedToBeFilled,INSPIRON,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 7530U,16GB,NeedToBeFilled,1TB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,SKIKDA,2025,4
98000.0,JAMAIS UTILIS,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 7529U,8GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,EZZOUAR,2025,8
98000.0,NeedToBeFilled,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 7235HS,16GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,ORAN,2025,4
98000.0,NeedToBeFilled,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 7000,8GB,DDR5,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,NeedToBeFilled,NeedToBeFilled,BATNA,2024,11
98000.0,JAMAIS UTILIS,NeedToBeFilled,ASPIRE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 5625U,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,HUSSEIN DEY,2025,8
98000.0,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 5600U,8GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,EL EULMA,2025,2
98000.0,JAMAIS UTILIS,NeedToBeFilled,ASPIRE,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 5500U,8GB,NeedToBeFilled,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,ALGER CENTRE,2025,6
98000.0,JAMAIS UTILIS,NeedToBeFilled,IDEAPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 5500U,16GB,DDR4,512GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,EZZOUAR,2025,6
98000.0,NeedToBeFilled,NeedToBeFilled,PAVILION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 3500U,8GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,NeedToBeFilled,1920x1080,RELIZANE,2022,6
98000.0,BON TAT,NeedToBeFilled,THINKPAD,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 5 3500U,16GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.0,NeedToBeFilled,NeedToBeFilled,EZZOUAR,2022,9
98000.0,BON TAT,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 3 7335U,8GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,EL BIAR,2025,8
98000.0,JAMAIS UTILIS,NeedToBeFilled,ELITEBOOK,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 3 7335U,8GB,NeedToBeFilled,256GB,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,16.0,NeedToBeFilled,1920x1080,ALGER CENTRE,2025,6
