PRICE,LAPTOP_CONDITION,LAPTOP_BRAND,LAPTOP_MODEL,DEDICATED_GPU,GPU_GENERAL,GPU_INTEGRATED,CPU,RAM_SIZE,RAM_TYPE,SSD_SIZE,HDD_SIZE,STORAGE_SIZE,STORAGE_TYPE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,CITY,POST_YEAR,POST_MONTH,RAM_GB,SSD_GB,HDD_GB,SCREEN_FREQUENCY_NUM,SCREEN_RESOLUTION_CLEAN,RES_WIDTH,RES_HEIGHT,TOTAL_PIXELS,PPI,TOTAL_STORAGE_GB,RAM_STORAGE_RATIO,IS_GAMING,CPU_TIER,BRAND_TIER,STORAGE_SCORE
73000.0,Etat neuf,Lenovo,THINKPAD,,Intégrée,Intel UHD Graphics 620,Intel Core i5-8350U,16.0GB,DDR5,256GB,,256GBGO,SSD,14.0,60.0Hz,1920x1080,BAB EZZOUAR,2024,10,16.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,4096.0,0,Mid-Range,Mainstream,256.0
298000.0,New,HP,ZBOOK,NVIDIA RTX A2000,Standard Graphics,Integrated,13TH GEN INTEL CORE I9 13900H,32.0GB,DDR5,1000GB,,Not Specified,SSD,15.6,60.0Hz,1920x1080,Not Specified,2024,10,32.0,1000.0,0.0,60.0,1920x1080,1920,1080,2073600,141.21199808219862,1000.0,32000.0,1,Enthusiast,Mainstream,1000.0
238000.0,Used - Good,ASUS,TUF,NVIDIA GEFORCE RTX 3060,Standard Graphics,Integrated,11TH GEN INTEL CORE I7 11800H,16.0GB,DDR4,512GB,,Not Specified,SSD,15.6,144.0Hz,1920x1080,DJELFA,2023,1,16.0,512.0,0.0,144.0,1920x1080,1920,1080,2073600,141.21199808219862,512.0,8192.0,1,High-End,Mainstream,512.0
25000.0,Used - Good,DELL,LATITUDE,,Standard Graphics,Integrated,8TH GEN INTEL CORE I5,8.0GB,DDR4,256GB,,Not Specified,SSD,15.0,60.0Hz,1920x1080,Not Specified,2024,8,8.0,256.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,256.0,2048.0,0,Mid-Range,Mainstream,256.0
490000.0,Neuf jamais utilisé,RAZER BLADE,Not Specified,NVIDIA GeForce RTX 4070 (8GB) GDDR6 140W,Integrée + Dédiée,INTEL UHD 4GB,"CORE i9 14900HX -14TG GENE (  5.8 GHz max boost /24-Cores /32-Threads, 36 MB  Cache",16.0GB,DDR5,1024GB,,1TBGO,SSD,16.0,60.0Hz,3840x2160,BAB EZZOUAR,2025,8,16.0,1024.0,0.0,60.0,,3840,2160,8294400,275.3633962602873,1024.0,16384.0,1,Enthusiast,Niche,1024.0
88000.0,Bon état,HP,ELITEBOOK,,Intégrée,Intel Iris Xe Graphics,Intel® Core™ i5 1135G7 4 Cores 8M Cache Boost 4.2 GHz,16.0GB,DDR5,256GB,,256GO,SSD,15.6,60.0Hz,1920x1080,BAB EZZOUAR,2025,8,16.0,256.0,0.0,60.0,,1920,1080,2073600,141.21199808219862,256.0,4096.0,0,Mid-Range,Mainstream,256.0
68000.0,Used - Fair,DELL,LATITUDE,,Standard Graphics,Integrated,10TH GEN INTEL CORE I5 10310U,16.0GB,DDR4,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,BAB EZZOUAR,2024,11,16.0,256.0,0.0,60.0,1920x1080,1920,1080,2073600,157.3505121487356,256.0,4096.0,0,Mid-Range,Mainstream,256.0
69000.0,Neuf jamais utilisé,Intel,Not Specified,Graphic Intel® UHD Graphics 620,Intégrée,Graphic Intel® UHD Graphics 620,i5-8350U,16.0GB,DDR5,512GB,,512GO,SSD,14.0,60.0Hz,1920x1080,BIR MOURAD RAIS,2024,10,16.0,512.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,512.0,8192.0,0,Mid-Range,Niche,512.0
149500.0,Bon état,MSI,Not Specified,GeForce® GTX 1050 with 4GB GDDR5 (jusqu&#039;a 12171 MB avec 16 gb de ram) ,Integrée + Dédiée,intel HD GRAPHICS 630 (jusqu&#039;a 8278 MB avec 16 gb de ram)  , Intel® i7-7700 HQ (7e gen)6M CACHE (2.8/3.8)GHz 4,16.0GB,DDR5,1256GB,,1256GO,SSD,15.0,60.0Hz,1920x1080,DJELFA,2025,8,16.0,1256.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,1256.0,20096.0,1,High-End,Mainstream,1256.0
130000.0,Bon état,LENOVO,THINKPAD,,Intégrée,Intel UHD Graphics 620,Intel Core i7-8550U @ 1.80GHz,32.0GB,DDR5,512GB,,512GO,SSD,14.0,60.0Hz,1920x1080,BAB EZZOUAR,2025,8,32.0,512.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,512.0,16384.0,0,High-End,Mainstream,512.0
430000.0,Bon état,Apple,MACBOOK,/,Intégrée,16-core GPU,Apple M4 Pro,8.0GB,DDR4,512GB,,512GO,SSD,14.0,60.0Hz,2560x1600,EL OUED,2025,8,8.0,512.0,0.0,60.0,,2560,1600,4096000,215.6338544470081,512.0,4096.0,0,Other,Premium,512.0
119000.0,Etat neuf,HP,ELITEBOOK,,Intégrée,INTEL IRIS XE GRAPHICS,"Intel® Core™ i7-1165G7 (up to 4.7 GHz with Intel® Turbo Boost Technology, 12 MB L3 cache, 4 cores, 8 threads)",16.0GB,DDR5,1024GB,,1024GO,SSD,13.0,60.0Hz,1920x1080,MOSTAGANEM,2025,8,16.0,1024.0,0.0,60.0,,1920,1080,2073600,169.45439769863833,1024.0,16384.0,0,High-End,Mainstream,1024.0
194000.0,Never Used (New),LENOVO,THINKBOOK,,Standard Graphics,Integrated,INTEL CORE ULTRA 7 155H,16.0GB,DDR5,512GB,,Not Specified,SSD,14.0,60.0Hz,1366x768,Not Specified,2025,6,16.0,512.0,0.0,60.0,1366x768,1366,768,1049088,111.93520355955212,512.0,8192.0,0,Other,Mainstream,512.0
174000.0,Bon état,Huawei,Not Specified,,Intégrée,Intel Iris Xe Graphics,Intel core i9 13900H 2.60 GHz 14 Cores 20 Threads 24 Mo cache.,16.0GB,DDR5,1000GB,,1000GO,SSD,16.0,60.0Hz,2560x1440,ALGER CENTRE,2024,10,16.0,1000.0,0.0,60.0,,2560,1440,3686400,183.5755975068582,1000.0,16000.0,0,Enthusiast,Niche,1000.0
55000.0,Etat neuf,Intel,Not Specified,,Intégrée,Intel UHD 620,Intel core i5 8265u,8.0GB,DDR4,256GB,,256GO,SSD,14.1,60.0Hz,1920x1080,BAB EZZOUAR,2024,10,8.0,256.0,0.0,60.0,,1920,1080,2073600,156.23455106966654,256.0,2048.0,0,Mid-Range,Niche,256.0
82000.0,Good Condition,DELL,LATITUDE,,Standard Graphics,Integrated,12TH GEN INTEL CORE I5 1235U,16.0GB,DDR4,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2025,8,16.0,256.0,0.0,60.0,1920x1080,1920,1080,2073600,157.3505121487356,256.0,4096.0,0,Mid-Range,Mainstream,256.0
68000.0,Etat neuf,Lenovo,IDEAPAD,,Intégrée,Integrated,Rayzen 5 4565u,16.0GB,DDR5,512GB,,512GO,SSD,13.3,60.0Hz,1920x1080,AIN NAADJA,2024,10,16.0,512.0,0.0,60.0,,1920,1080,2073600,165.6321180513006,512.0,8192.0,0,Other,Mainstream,512.0
415000.0,Etat neuf,LENOVO LEGION 7 PRO  16IRX9 SOUS EMBALLAGE,Not Specified,nvidia geforce RTX 4070  08GB,Integrée + Dédiée,intel iris xe graphique 4gb,INTEL I9 -14900HX   5.5GHZ,32.0GB,DDR5,1024GB,,1024GO,SSD,16.0,60.0Hz,3840x2160,BAB EZZOUAR,2024,10,32.0,1024.0,0.0,60.0,,3840,2160,8294400,275.3633962602873,1024.0,32768.0,1,Enthusiast,Niche,1024.0
35000.0,Used - Good,LENOVO,THINKPAD,,Standard Graphics,Integrated,INTEL CORE I7 4710MQ,8.0GB,DDR4,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,JIJEL,2025,7,8.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,2048.0,0,High-End,Mainstream,256.0
440000.0,Etat neuf,Intel®,Not Specified,NVIDIA GEFORCE RTX 4070 8GB UP TO 32GB,Integrée + Dédiée,Intel® Arc™ Graphics 4GB,Intel® Core™ Ultra 9 185H 5.5GHZ VPRO,64.0GB,DDR5,1024GB,,1024GO,SSD,16.0,60.0Hz,3840x2160,BAB EZZOUAR,2024,10,64.0,1024.0,0.0,60.0,,3840,2160,8294400,275.3633962602873,1024.0,65536.0,1,Other,Niche,1024.0
69000.0,Etat neuf,Dell Latitude 7290,Not Specified,,Intégrée,Intel UHD Graphics 620,Intel i7-8650U 1.90 2.11Ghz,8.0GB,DDR4,256GB,,256GO,SSD,12.0,60.0Hz,1920x1080,ORAN,2024,10,8.0,256.0,0.0,60.0,,1920,1080,2073600,183.5755975068582,256.0,2048.0,0,High-End,Niche,256.0
95000.0,Used - Good,DELL,INSPIRON,,Standard Graphics,Integrated,AMD RYZEN 5 5500U,16.0GB,DDR5,,518GB,Not Specified,HDD,15.0,60.0Hz,1920x1080,SAID HAMDINE,2025,1,16.0,0.0,518.0,60.0,,1920,1080,2073600,146.86047800548656,518.0,0.0,0,Mid-Range,Mainstream,103.6
69999.0,Used - Fair,DELL,LATITUDE,,Standard Graphics,Integrated,10TH GEN INTEL CORE I5 10310U,8.0GB,DDR4,250GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,AIN TOUTA,2024,11,8.0,250.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,250.0,2000.0,0,Mid-Range,Mainstream,250.0
76000.0,Good Condition,HP,ELITEBOOK,,Standard Graphics,Integrated,10TH GEN INTEL CORE I5 10310U,16.0GB,DDR4,512GB,,Not Specified,SSD,14.1,60.0Hz,1920x1080,Not Specified,2025,1,16.0,512.0,0.0,60.0,,1920,1080,2073600,156.23455106966654,512.0,8192.0,0,Mid-Range,Mainstream,512.0
265000.0,Never Used (New),DELL,XPS,NVIDIA GEFORCE RTX 4050,Standard Graphics,Integrated,INTEL CORE I7 13700H,32.0GB,DDR5,1000GB,,Not Specified,SSD,15.6,60.0Hz,3840x2160,Not Specified,2024,10,32.0,1000.0,0.0,60.0,3840x2160,3840,2160,8294400,282.42399616439724,1000.0,32000.0,1,High-End,Mainstream,1000.0
79000.0,Good Condition,LENOVO,LEGION,NVIDIA GEFORCE GTX 1050,Standard Graphics,Integrated,7TH GEN INTEL CORE I5 HQ,8.0GB,DDR4,256GB,,Not Specified,SSD,15.0,60.0Hz,1920x1080,Not Specified,2024,9,8.0,256.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,256.0,2048.0,1,Mid-Range,Mainstream,256.0
125000.0,Bon état,apple,MACBOOK,,Intégrée,Integrated,M1,8.0GB,DDR4,256GB,,256GO,SSD,13.0,60.0Hz,2560x1600,AIN MLILA,2021,9,8.0,256.0,0.0,60.0,,2560,1600,4096000,232.22107401985488,256.0,2048.0,0,Mid-Range,Premium,256.0
220000.0,Used - Good,ASUS,ROG,NVIDIA GEFORCE RTX 3050 TI,Standard Graphics,Integrated,AMD RYZEN 7 6800H,16.0GB,DDR5,512GB,,Not Specified,SSD,17.3,144.0Hz,2560x1440,Not Specified,2025,5,16.0,512.0,0.0,144.0,,2560,1440,3686400,169.78089942830815,512.0,8192.0,1,High-End,Mainstream,512.0
56000.0,Used - Poor,APPLE,MACBOOK AIR,,Standard Graphics,Integrated,INTEL CORE I5,4.0GB,DDR4,128GB,,Not Specified,SSD,14.0,60.0Hz,2560x1600,Not Specified,2022,9,4.0,128.0,0.0,60.0,,2560,1600,4096000,215.6338544470081,128.0,512.0,0,Mid-Range,Premium,128.0
139000.0,New,DELL,LATITUDE,,Standard Graphics,Integrated,INTEL CORE ULTRA 7 165U,64.0GB,DDR5,1000GB,,Not Specified,SSD,13.0,60.0Hz,1366x768,Not Specified,2025,7,64.0,1000.0,0.0,60.0,1366x768,1366,768,1049088,120.5456038333638,1000.0,64000.0,0,Other,Mainstream,1000.0
419900.0,Never Used (New),LENOVO,THINKPAD,,Standard Graphics,Integrated,INTEL CORE ULTRA 7 155U,32.0GB,DDR5,1000GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2025,8,32.0,1000.0,0.0,60.0,1920x1080,1920,1080,2073600,157.3505121487356,1000.0,32000.0,0,Other,Mainstream,1000.0
35000.0,Good Condition,ASUS,VIVOBOOK,,Standard Graphics,Integrated,INTEL CELERON N3050,4.0GB,DDR4,128GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2025,4,4.0,128.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,128.0,512.0,0,Entry-Level,Mainstream,128.0
119000.0,Good Condition,DELL,XPS,,Standard Graphics,Integrated,INTEL CORE I7 1195G7,16.0GB,DDR5,512GB,,Not Specified,SSD,13.0,60.0Hz,1920x1080,Not Specified,2024,8,16.0,512.0,0.0,60.0,,1920,1080,2073600,169.45439769863833,512.0,8192.0,0,High-End,Mainstream,512.0
55000.0,Etat neuf,HP,ELITEBOOK,,Intégrée,INTEL  IRIS XE GRAPHIQUE,INTEL CORE I3-1125G4,8.0GB,DDR4,256GB,,256GO,SSD,13.0,60.0Hz,1920x1080,BAB EZZOUAR,2025,8,8.0,256.0,0.0,60.0,,1920,1080,2073600,169.45439769863833,256.0,2048.0,0,Entry-Level,Mainstream,256.0
51000.0,Good Condition,DELL,LATITUDE,,Standard Graphics,Integrated,8TH GEN INTEL CORE I5 8365U,16.0GB,DDR5,512GB,,Not Specified,SSD,14.0,60.0Hz,1366x768,Not Specified,2024,8,16.0,512.0,0.0,60.0,1366x768,1366,768,1049088,111.93520355955212,512.0,8192.0,0,Mid-Range,Mainstream,512.0
68000.0,Used - Good,LENOVO,THINKPAD,,Standard Graphics,Integrated,10TH GEN INTEL CORE I5 10310U,8.0GB,DDR4,256GB,,Not Specified,SSD,13.3,60.0Hz,1920x1080,BAB EZZOUAR,2025,8,8.0,256.0,0.0,60.0,1920x1080,1920,1080,2073600,165.6321180513006,256.0,2048.0,0,Mid-Range,Mainstream,256.0
75000.0,Used - Fair,DELL,LATITUDE,,Standard Graphics,Integrated,11TH GEN INTEL CORE I5 1135G7,16.0GB,DDR4,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,OULED FAYET,2025,8,16.0,256.0,0.0,60.0,1920x1080,1920,1080,2073600,157.3505121487356,256.0,4096.0,0,Mid-Range,Mainstream,256.0
274000.0,Bon état,Dell Alienware,Not Specified,RTX 3070 ti 8GB,Integrée + Dédiée,Intel iris,Intel i9 12900h,16.0GB,DDR5,1024GB,,1024GO,SSD,15.0,60.0Hz,1920x1080,BAB EZZOUAR,2023,1,16.0,1024.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,1024.0,16384.0,1,Enthusiast,Niche,1024.0
99000.0,Used - Good,LENOVO,THINKPAD,,Standard Graphics,Integrated,11TH GEN INTEL CORE I7 1165G7,16.0GB,DDR5,512GB,,Not Specified,SSD,15.0,60.0Hz,1920x1080,BAB EZZOUAR,2024,9,16.0,512.0,0.0,60.0,1920x1080,1920,1080,2073600,146.86047800548656,512.0,8192.0,0,High-End,Mainstream,512.0
45000.0,Etat neuf,DELL,INSPIRON,,Intégrée,Integrated,1.8 GHz,10.0GB,DDR4,256GB,,256GO,SSD,14.0,60.0Hz,1920x1080,BABA HASSEN,2025,8,10.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,2560.0,0,Other,Mainstream,256.0
72500.0,Neuf jamais utilisé,ASUS X515F,Not Specified,,Intégrée,INTEL UHD GRAPHICS,"Processeur Intel® Core™ i3-10110U 4 Mo de cache, jusqu'à 4,10 GHz",4.0GB,DDR4,256GB,,256GO,SSD,15.0,60.0Hz,1920x1080,ALGER CENTRE,2024,10,4.0,256.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,256.0,1024.0,0,Entry-Level,Niche,256.0
84000.0,Used - Good,DELL,LATITUDE,,Standard Graphics,Integrated,12TH GEN INTEL CORE I5 1235U,16.0GB,DDR5,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,BAB EZZOUAR,2025,7,16.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,4096.0,0,Mid-Range,Mainstream,256.0
716000.0,New,APPLE,MACBOOK,APPLE 32-CORE GPU,Standard Graphics,Integrated,APPLE M4 MAX,36.0GB,DDR5,1024GB,,Not Specified,SSD,16.0,60.0Hz,3024x1964,BEN AKNOUN,2025,8,36.0,1024.0,0.0,60.0,,3024,1964,5939136,225.36317911318167,1024.0,36864.0,0,Other,Premium,1024.0
142000.0,Used - Good,HP,PAVILION,NVIDIA GEFORCE GTX 1650,Standard Graphics,Integrated,INTEL CORE I7 10750H,16.0GB,DDR5,512GB,,Not Specified,SSD,17.3,60.0Hz,1920x1080,Not Specified,2025,6,16.0,512.0,0.0,60.0,,1920,1080,2073600,127.33567457123112,512.0,8192.0,1,High-End,Mainstream,512.0
63000.0,Used - Fair,LENOVO,THINKPAD,,Standard Graphics,Integrated,AMD RYZEN 5 PRO 3500U,16.0GB,DDR4,256GB,,Not Specified,SSD,14.1,60.0Hz,1920x1080,BAB EZZOUAR,2025,1,16.0,256.0,0.0,60.0,1920x1080,1920,1080,2073600,156.23455106966654,256.0,4096.0,0,Mid-Range,Mainstream,256.0
159000.0,Neuf jamais utilisé,LENOVO,IDEAPAD,,Standard Graphics,Integrated,I7-13620H,16.0GB,DDR5,512GB,,512GO,SSD,14.0,60.0Hz,1920x1080,MOHAMMADIA,2025,8,16.0,512.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,512.0,8192.0,0,High-End,Mainstream,512.0
125000.0,Bon état,Hp,PAVILION,,Intégrée,Intel iris xe,I7-1365U,16.0GB,DDR5,256GB,,256GO,SSD,14.0,60.0Hz,1920x1080,BACHDJERRAH,2024,10,16.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,4096.0,0,High-End,Mainstream,256.0
170000.0,Good Condition,ASUS,ZENBOOK,NVIDIA GEFORCE GTX 1050 TI,Standard Graphics,Integrated,INTEL CORE I7 8750H,8.0GB,DDR4,256GB,,Not Specified,SSD,15.0,60.0Hz,1920x1080,Not Specified,2020,8,8.0,256.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,256.0,2048.0,1,High-End,Mainstream,256.0
55000.0,Good Condition,APPLE,MACBOOK AIR,,Standard Graphics,Integrated,INTEL CORE I5,8.0GB,DDR4,128GB,,Not Specified,SSD,13.0,60.0Hz,2560x1600,Not Specified,2025,2,8.0,128.0,0.0,60.0,,2560,1600,4096000,232.22107401985488,128.0,1024.0,0,Mid-Range,Premium,128.0
66900.0,Used - Good,LENOVO,YOGA,,Standard Graphics,Integrated,10TH GEN INTEL CORE I5,16.0GB,DDR5,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,BLIDA,2025,4,16.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,4096.0,0,Mid-Range,Mainstream,256.0
199000.0,Good Condition,APPLE,MACBOOK PRO,,Standard Graphics,Integrated,INTEL CORE I5 7267U,8.0GB,DDR4,512GB,,Not Specified,SSD,13.0,60.0Hz,2560x1600,Not Specified,2025,9,8.0,512.0,0.0,60.0,,2560,1600,4096000,232.22107401985488,512.0,4096.0,0,Mid-Range,Premium,512.0
85000.0,Good Condition,DELL,LATITUDE,,Standard Graphics,Integrated,11TH GEN INTEL CORE I7 1185G7,16.0GB,DDR5,512GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2025,4,16.0,512.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,512.0,8192.0,0,High-End,Mainstream,512.0
88000.0,Etat neuf,Dell,INSPIRON,Nvidia mx 230 2gb,Integrée + Dédiée,Intel iris plus,I7 10ème génération,8.0GB,DDR4,,512GB,512GO,HDD,17.3,60.0Hz,1920x1080,MOSTAGANEM,2021,9,8.0,0.0,512.0,60.0,,1920,1080,2073600,127.33567457123112,512.0,0.0,0,High-End,Mainstream,102.4
55000.0,Used - Fair,LENOVO,THINKPAD,,Standard Graphics,Integrated,INTEL CORE I5 8365U VPRO,8.0GB,DDR4,256GB,,Not Specified,SSD,13.3,60.0Hz,1920x1080,Not Specified,2025,5,8.0,256.0,0.0,60.0,,1920,1080,2073600,165.6321180513006,256.0,2048.0,0,Mid-Range,Mainstream,256.0
50000.0,Bon état,Lenovo,IDEAPAD,Nvidia gtx 960m,Integrée + Dédiée,Intel 530,I5 6eme,10.0GB,DDR4,512GB,,512GO,SSD,15.0,60.0Hz,1920x1080,AIN MLILA,2024,10,10.0,512.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,512.0,5120.0,1,Mid-Range,Mainstream,512.0
77000.0,Used - Good,LENOVO,THINKPAD,,Standard Graphics,Integrated,7TH GEN INTEL CORE I5 7200U,8.0GB,DDR4,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,BAB EZZOUAR,2025,1,8.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,2048.0,0,Mid-Range,Mainstream,256.0
64000.0,Never Used (New),APPLE,MACBOOK,,Standard Graphics,Integrated,APPLE A13 BIONIC,6.0GB,DDR4,64GB,,Not Specified,SSD,14.0,60.0Hz,2560x1600,Not Specified,2025,8,6.0,64.0,0.0,60.0,,2560,1600,4096000,215.6338544470081,64.0,384.0,0,Other,Premium,64.0
78500.0,Used - Fair,DELL,LATITUDE,,Standard Graphics,Integrated,INTEL CORE I5 1145G7,8.0GB,DDR4,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2025,8,8.0,256.0,0.0,60.0,1920x1080,1920,1080,2073600,157.3505121487356,256.0,2048.0,0,Mid-Range,Mainstream,256.0
65000.0,Used - Fair,DELL,LATITUDE,,Standard Graphics,Integrated,10TH GEN INTEL CORE I5 10310U,8.0GB,DDR4,256GB,,Not Specified,SSD,13.3,60.0Hz,1920x1080,Not Specified,2024,11,8.0,256.0,0.0,60.0,,1920,1080,2073600,165.6321180513006,256.0,2048.0,0,Mid-Range,Mainstream,256.0
25000.0,Used - Good,LENOVO,THINKPAD,,Standard Graphics,Integrated,INTEL CELERON N3955U,8.0GB,DDR3,128GB,,Not Specified,SSD,15.6,60.0Hz,1920x1080,KOUBA,2025,1,8.0,128.0,0.0,60.0,,1920,1080,2073600,141.21199808219862,128.0,1024.0,0,Entry-Level,Mainstream,128.0
65000.0,Used - Fair,DELL,LATITUDE,,Standard Graphics,Integrated,11TH GEN INTEL CORE I5 1135G7,8.0GB,DDR4,256GB,,Not Specified,SSD,15.6,60.0Hz,1920x1080,Not Specified,2024,10,8.0,256.0,0.0,60.0,1920x1080,1920,1080,2073600,141.21199808219862,256.0,2048.0,0,Mid-Range,Mainstream,256.0
65000.0,Average Condition,LENOVO,THINKPAD,,Standard Graphics,Integrated,10TH GEN INTEL CORE I5 10210U,8.0GB,DDR4,256GB,,Not Specified,SSD,13.0,60.0Hz,1920x1080,Not Specified,2024,10,8.0,256.0,0.0,60.0,1920x1080,1920,1080,2073600,169.45439769863833,256.0,2048.0,0,Mid-Range,Mainstream,256.0
43000.0,Average Condition,HP,PROBOOK,,Standard Graphics,Integrated,INTEL CORE I5 7200U,8.0GB,DDR4,,500GB,Not Specified,HDD,15.6,60.0Hz,1920x1080,Not Specified,2021,8,8.0,0.0,500.0,60.0,1920x1080,1920,1080,2073600,141.21199808219862,500.0,0.0,0,Mid-Range,Mainstream,100.0
78000.0,Used - Fair,ASUS,VIVOBOOK,,Standard Graphics,Integrated,11TH GEN INTEL CORE I5 1135G7,8.0GB,DDR4,128GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2024,11,8.0,128.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,128.0,1024.0,0,Mid-Range,Mainstream,128.0
125000.0,New,HP,ELITEBOOK,,Standard Graphics,Integrated,11TH GEN INTEL CORE I5 1135G7,16.0GB,DDR5,512GB,,Not Specified,SSD,15.0,60.0Hz,1920x1080,BAB EZZOUAR,2025,8,16.0,512.0,0.0,60.0,1920x1080,1920,1080,2073600,146.86047800548656,512.0,8192.0,0,Mid-Range,Mainstream,512.0
125000.0,New,HP,PAVILION,,Standard Graphics,Integrated,10TH GEN INTEL CORE I5 1035,8.0GB,DDR4,,1024GB,Not Specified,HDD,15.0,60.0Hz,1920x1080,EL ATTAF,2021,2,8.0,0.0,1024.0,60.0,,1920,1080,2073600,146.86047800548656,1024.0,0.0,0,Mid-Range,Mainstream,204.8
165000.0,Never Used (New),DELL,LATITUDE,,Standard Graphics,Integrated,13TH GEN INTEL CORE I7 1355U,16.0GB,DDR5,256GB,,Not Specified,SSD,15.0,60.0Hz,1920x1080,Not Specified,2025,8,16.0,256.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,256.0,4096.0,0,High-End,Mainstream,256.0
72000.0,Bon état,Lenovo,IDEAPAD,Intel UHD Graphics,Intégrée,Integrated,Intel® Core™ i5 10310U 4 Cores 6M Cache Boost 4.2 GHz,16.0GB,DDR5,256GB,,256GO,SSD,14.0,60.0Hz,1920x1080,BAB EZZOUAR,2024,10,16.0,256.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,256.0,4096.0,0,Mid-Range,Mainstream,256.0
68000.0,Used - Fair,DELL,LATITUDE,,Standard Graphics,Integrated,10TH GEN INTEL CORE I5 10310U,8.0GB,DDR4,240GB,,Not Specified,SSD,13.0,60.0Hz,1920x1080,Not Specified,2025,7,8.0,240.0,0.0,60.0,1920x1080,1920,1080,2073600,169.45439769863833,240.0,1920.0,0,Mid-Range,Mainstream,240.0
150000.0,Never Used (New),HP,VICTUS,NVIDIA GEFORCE RTX 3050,Standard Graphics,Integrated,12TH GEN INTEL CORE I5,8.0GB,DDR4,512GB,,Not Specified,SSD,15.6,60.0Hz,2560x1440,Not Specified,2025,5,8.0,512.0,0.0,60.0,,2560,1440,3686400,188.28266410959816,512.0,4096.0,1,Mid-Range,Mainstream,512.0
62000.0,Used - Poor,MICROSOFT,SURFACE,,Standard Graphics,Integrated,7TH GEN INTEL CORE I5 7300U,16.0GB,DDR5,128GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2025,8,16.0,128.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,128.0,2048.0,0,Mid-Range,Premium,128.0
135000.0,Used - Good,LENOVO,THINKPAD,,Standard Graphics,Integrated,AMD RYZEN 7 PRO 7840U,32.0GB,DDR5,256GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,Not Specified,2024,10,32.0,256.0,0.0,60.0,1920x1080,1920,1080,2073600,157.3505121487356,256.0,8192.0,0,High-End,Mainstream,256.0
105000.0,Used - Good,LENOVO,THINKPAD,,Standard Graphics,Integrated,AMD RYZEN 5 PRO 7540U,32.0GB,DDR5,512GB,,Not Specified,SSD,14.0,60.0Hz,1920x1080,BAB EZZOUAR,2025,1,32.0,512.0,0.0,60.0,,1920,1080,2073600,157.3505121487356,512.0,16384.0,0,Mid-Range,Mainstream,512.0
214000.0,Bon état,DELL,INSPIRON,NVIDIA GEFORCE RTX 3060 AVEC 6GB DE MÉMOIRE DÉDIÉE GDDR6,Integrée + Dédiée,GRAPHIQE INTEL IRIS XE,INTEL CORE I7 12700H,16.0GB,DDR5,512GB,,512GO,SSD,15.0,60.0Hz,1920x1080,BAB EZZOUAR,2023,1,16.0,512.0,0.0,60.0,,1920,1080,2073600,146.86047800548656,512.0,8192.0,1,High-End,Mainstream,512.0
